Latitude;Longitude;Wegpunkttyp;Fahrzeug;Tour;Zeitstempel;Kommentar;MetaTag;MetaValue;
47,1398436808493;14,3065081123416;Wegpunkt;;;08.11.2024 03:38:11;;;;
47,1398195409667;14,3064370337985;Wegpunkt;;;08.11.2024 03:39:11;;;;
47,1398195409667;14,3064370337985;Wegpunkt;;;08.11.2024 03:40:11;;;;
47,1398195409667;14,3064370337985;Wegpunkt;;;08.11.2024 03:41:11;;;;
47,1398195409667;14,3064370337985;Wegpunkt;;;08.11.2024 03:42:11;;;;
47,1398195409667;14,3064370337985;Wegpunkt;;;08.11.2024 03:43:11;;;;
47,1399201238108;14,3064611736811;Wegpunkt;;;08.11.2024 03:44:09;;;;
47,1398865961961;14,3064866546682;Wegpunkt;;;08.11.2024 03:44:11;;;;
47,1398798906731;14,3064665380994;Wegpunkt;;;08.11.2024 03:45:11;;;;
47,1398798906731;14,3064665380994;Wegpunkt;;;08.11.2024 03:46:11;;;;
47,1398758673594;14,306451785949;Wegpunkt;;;08.11.2024 03:47:11;;;;
47,1398758673594;14,306451785949;Sammlung beidseitig;;;08.11.2024 03:48:30;;;;
47,1398691618365;14,306445080426;Wegpunkt;;;08.11.2024 03:49:11;;;;
47,1398691618365;14,306445080426;Wegpunkt;;;08.11.2024 03:50:11;;;;
47,1398691618365;14,306445080426;Wegpunkt;;;08.11.2024 03:51:11;;;;
47,1398691618365;14,306445080426;Wegpunkt;;;08.11.2024 03:52:11;;;;
47,1398691618365;14,306445080426;Wegpunkt;;;08.11.2024 03:53:11;;;;
47,1398691618365;14,306445080426;Wegpunkt;;;08.11.2024 03:54:11;;;;
47,1398691618365;14,306445080426;Wegpunkt;;;08.11.2024 03:55:11;;;;
47,1398691618365;14,306445080426;Wegpunkt;;;08.11.2024 03:56:11;;;;
47,1398691618365;14,306445080426;Wegpunkt;;;08.11.2024 03:57:11;;;;
47,1398691618365;14,306445080426;Wegpunkt;;;08.11.2024 03:58:11;;;;
47,1393675887208;14,3062975589214;Wegpunkt;;;08.11.2024 03:58:43;;;;
47,1385521971316;14,3062720779343;Wegpunkt;;;08.11.2024 03:58:57;;;;
47,1384650253335;14,3063324276407;Wegpunkt;;;08.11.2024 03:58:59;;;;
47,1383604191757;14,3065537098976;Wegpunkt;;;08.11.2024 03:59:03;;;;
47,1382678829591;14,3066221062316;Wegpunkt;;;08.11.2024 03:59:06;;;;
47,1381766878472;14,3065872375123;Wegpunkt;;;08.11.2024 03:59:09;;;;
47,1381203614545;14,3065657798389;Wegpunkt;;;08.11.2024 03:59:11;;;;
47,1379701577407;14,3064960424004;Wegpunkt;;;08.11.2024 03:59:35;;;;
47,1378950558838;14,3064222816481;Wegpunkt;;;08.11.2024 03:59:37;;;;
47,1378427528049;14,3062854889801;Wegpunkt;;;08.11.2024 03:59:39;;;;
47,1378280006545;14,3060642067232;Wegpunkt;;;08.11.2024 03:59:41;;;;
47,137982227682;14,3045152309248;Wegpunkt;;;08.11.2024 03:59:51;;;;
47,1376724325223;14,3027557017062;Wegpunkt;;;08.11.2024 04:00:00;;;;
47,1368583820378;14,3009827614416;Wegpunkt;;;08.11.2024 04:00:10;;;;
47,1367805979717;14,3008218288911;Wegpunkt;;;08.11.2024 04:00:11;;;;
47,1365217647864;14,3001405477607;Wegpunkt;;;08.11.2024 04:00:15;;;;
47,1363420567716;14,2994834065129;Wegpunkt;;;08.11.2024 04:00:19;;;;
47,1362736604377;14,2993627071001;Wegpunkt;;;08.11.2024 04:00:20;;;;
47,1358485302835;14,2989509879918;Wegpunkt;;;08.11.2024 04:00:25;;;;
47,1356352946541;14,298609006322;Wegpunkt;;;08.11.2024 04:00:28;;;;
47,1354985019862;14,2981583951806;Wegpunkt;;;08.11.2024 04:00:32;;;;
47,1354931375678;14,2980417190815;Wegpunkt;;;08.11.2024 04:00:33;;;;
47,1355078897183;14,297926384087;Wegpunkt;;;08.11.2024 04:00:34;;;;
47,135541417333;14,2978231190338;Wegpunkt;;;08.11.2024 04:00:35;;;;
