Latitude;Longitude;Wegpunkttyp;Fahrzeug;Tour;Zeitstempel;Kommentar;MetaTag;MetaValue;
47,139877208464;14,3065657798389;Wegpunkt;;;06.12.2024 04:47:27;;;;
47,139877208464;14,3065657798389;Wegpunkt;;;06.12.2024 04:48:27;;;;
47,1398745262548;14,3065738264664;Wegpunkt;;;06.12.2024 04:49:27;;;;
47,1398825728823;14,3065630976297;Wegpunkt;;;06.12.2024 04:50:27;;;;
47,1398839139869;14,306552368793;Wegpunkt;;;06.12.2024 04:51:27;;;;
47,1398839139869;14,306552368793;Wegpunkt;;;06.12.2024 04:52:27;;;;
47,1398839139869;14,306552368793;Wegpunkt;;;06.12.2024 04:53:27;;;;
47,1398839139869;14,306552368793;Wegpunkt;;;06.12.2024 04:54:27;;;;
47,1398839139869;14,306552368793;Wegpunkt;;;06.12.2024 04:55:27;;;;
47,1398839139869;14,306552368793;Wegpunkt;;;06.12.2024 04:56:27;;;;
47,1398195409667;14,306497383505;Wegpunkt;;;06.12.2024 04:57:25;;;;
47,1398007655025;14,306497383505;Wegpunkt;;;06.12.2024 04:57:27;;;;
47,1397270047502;14,3064611736811;Wegpunkt;;;06.12.2024 04:57:31;;;;
47,1395607077814;14,3063364509545;Wegpunkt;;;06.12.2024 04:57:35;;;;
47,1389303886253;14,3063740018829;Wegpunkt;;;06.12.2024 04:57:45;;;;
47,1386407100344;14,3062640313067;Wegpunkt;;;06.12.2024 04:57:49;;;;
47,1385615848638;14,3062693957251;Wegpunkt;;;06.12.2024 04:57:50;;;;
47,1384435676601;14,3063646141508;Wegpunkt;;;06.12.2024 04:57:52;;;;
47,138388582372;14,3065215233875;Wegpunkt;;;06.12.2024 04:57:54;;;;
47,138304092783;14,306597966349;Wegpunkt;;;06.12.2024 04:57:56;;;;
47,1382048510435;14,306604671872;Wegpunkt;;;06.12.2024 04:57:58;;;;
47,1380331896563;14,3065470043747;Wegpunkt;;;06.12.2024 04:58:26;;;;
47,1379969798325;14,3065215233875;Wegpunkt;;;06.12.2024 04:58:27;;;;
47,1379031025114;14,3064343515893;Wegpunkt;;;06.12.2024 04:58:29;;;;
47,1378373883866;14,3062586668884;Wegpunkt;;;06.12.2024 04:58:31;;;;
47,137836047282;14,3060333613177;Wegpunkt;;;06.12.2024 04:58:33;;;;
47,1379916154141;14,304664093534;Wegpunkt;;;06.12.2024 04:58:42;;;;
47,1376509748489;14,3027033986272;Wegpunkt;;;06.12.2024 04:58:53;;;;
47,1364855549625;14,3000560581717;Wegpunkt;;;06.12.2024 04:59:09;;;;
47,13634742119;14,2995880126708;Wegpunkt;;;06.12.2024 04:59:17;;;;
47,136240132823;14,2993747770414;Wegpunkt;;;06.12.2024 04:59:24;;;;
47,1361569843386;14,2992782175111;Wegpunkt;;;06.12.2024 04:59:26;;;;
47,136093952423;14,299223232223;Wegpunkt;;;06.12.2024 04:59:27;;;;
47,135788180577;14,2988732039257;Wegpunkt;;;06.12.2024 04:59:32;;;;
47,1355360529146;14,2983139633128;Wegpunkt;;;06.12.2024 04:59:37;;;;
47,1355038664045;14,2981905816907;Wegpunkt;;;06.12.2024 04:59:38;;;;
47,1354877731495;14,2980698822778;Wegpunkt;;;06.12.2024 04:59:39;;;;
47,1355105719275;14,2979465006558;Wegpunkt;;;06.12.2024 04:59:40;;;;
47,1357747695312;14,2974113999254;Wegpunkt;;;06.12.2024 04:59:45;;;;
47,1362119696267;14,2958356020353;Wegpunkt;;;06.12.2024 04:59:54;;;;
47,1369991980195;14,2940988715946;Wegpunkt;;;06.12.2024 05:00:04;;;;
47,1373183809113;14,2936925169046;Wegpunkt;;;06.12.2024 05:00:07;;;;
47,1382960461555;14,2927497203797;Wegpunkt;;;06.12.2024 05:00:15;;;;
47,1387587272381;14,2919678564053;Wegpunkt;;;06.12.2024 05:00:20;;;;
47,1390443825152;14,2909580046509;Wegpunkt;;;06.12.2024 05:00:26;;;;
47,1390779101299;14,290798413205;Wegpunkt;;;06.12.2024 05:00:27;;;;
47,139386364185;14,2895029061737;Wegpunkt;;;06.12.2024 05:00:35;;;;
47,1395379090034;14,286569910441;Wegpunkt;;;06.12.2024 05:00:52;;;;
47,1394896292382;14,2862413398171;Wegpunkt;;;06.12.2024 05:00:54;;;;
47,1393769764529;14,2859758011088;Wegpunkt;;;06.12.2024 05:00:56;;;;
47,1389987849593;14,2853401175344;Wegpunkt;;;06.12.2024 05:01:05;;;;
47,1388083481078;14,2851858905069;Wegpunkt;;;06.12.2024 05:01:09;;;;
47,1379218779756;14,2840271761434;Wegpunkt;;;06.12.2024 05:01:26;;;;
47,137881644838;14,2839788963782;Wegpunkt;;;06.12.2024 05:01:27;;;;
47,1375329576452;14,2835604717469;Wegpunkt;;;06.12.2024 05:01:37;;;;
47,1379191957664;14,2840311994571;Wegpunkt;;;06.12.2024 05:02:09;;;;
47,1380828105261;14,28374554418;Wegpunkt;;;06.12.2024 05:02:25;;;;
47,1381337725004;14,2836422791268;Wegpunkt;;;06.12.2024 05:02:27;;;;
47,1381994866252;14,2835323085506;Wegpunkt;;;06.12.2024 05:02:29;;;;
47,1383416437114;14,2833686937909;Wegpunkt;;;06.12.2024 05:02:34;;;;
47,1384180866729;14,2833767404185;Wegpunkt;;;06.12.2024 05:02:37;;;;
47,1387962781666;14,2836395969176;Wegpunkt;;;06.12.2024 05:02:53;;;;
47,1388686978143;14,2836664190094;Wegpunkt;;;06.12.2024 05:02:56;;;;
47,1389384352528;14,2837254276112;Wegpunkt;;;06.12.2024 05:03:00;;;;
47,1389652573446;14,2838327159782;Wegpunkt;;;06.12.2024 05:03:10;;;;
47,1391194843721;14,2839386632406;Wegpunkt;;;06.12.2024 05:03:20;;;;
47,1391744696602;14,2839587798094;Wegpunkt;;;06.12.2024 05:03:27;;;;
47,1391570353005;14,283976214169;Wegpunkt;;;06.12.2024 05:04:27;;;;
47,1402057790879;14,2840137650975;Wegpunkt;;;06.12.2024 05:04:51;;;;
47,1403908515209;14,2839668264369;Wegpunkt;;;06.12.2024 05:04:55;;;;
47,1404726589008;14,2839775552736;Wegpunkt;;;06.12.2024 05:04:58;;;;
47,1405289852935;14,2840513160259;Wegpunkt;;;06.12.2024 05:05:05;;;;
47,1405651951173;14,284167992125;Wegpunkt;;;06.12.2024 05:05:07;;;;
47,1406121337779;14,2844268253104;Wegpunkt;;;06.12.2024 05:05:11;;;;
47,1406899178439;14,284489857226;Wegpunkt;;;06.12.2024 05:05:15;;;;
47,1407770896421;14,2844818105985;Wegpunkt;;;06.12.2024 05:05:17;;;;
47,1414369130991;14,2840352227709;Wegpunkt;;;06.12.2024 05:05:26;;;;
47,1415200615835;14,2839842607966;Wegpunkt;;;06.12.2024 05:05:27;;;;
47,1420860077194;14,2836717834277;Wegpunkt;;;06.12.2024 05:05:36;;;;
47,1421383107983;14,2835591306424;Wegpunkt;;;06.12.2024 05:05:39;;;;
47,1420953954515;14,2836516668589;Wegpunkt;;;06.12.2024 05:05:48;;;;
47,1420940543469;14,2837576141213;Wegpunkt;;;06.12.2024 05:05:54;;;;
47,1421289230662;14,2838675846974;Wegpunkt;;;06.12.2024 05:06:00;;;;
47,142386415147;14,2841210534645;Wegpunkt;;;06.12.2024 05:06:20;;;;
47,1424239660754;14,284167992125;Wegpunkt;;;06.12.2024 05:06:27;;;;
47,1421597684717;14,2839560976002;Wegpunkt;;;06.12.2024 05:07:14;;;;
47,1420605267323;14,2837334742387;Wegpunkt;;;06.12.2024 05:07:18;;;;
47,1420457745818;14,2834759821579;Wegpunkt;;;06.12.2024 05:07:25;;;;
47,1420578445231;14,2833968569873;Wegpunkt;;;06.12.2024 05:07:27;;;;
47,142103442079;14,2832962741432;Wegpunkt;;;06.12.2024 05:07:30;;;;
47,1421691562038;14,2832493354827;Wegpunkt;;;06.12.2024 05:07:37;;;;
47,1422402347469;14,2832721342607;Wegpunkt;;;06.12.2024 05:08:20;;;;
47,1423220421268;14,2832667698423;Wegpunkt;;;06.12.2024 05:08:24;;;;
47,1423555697415;14,2832761575744;Wegpunkt;;;06.12.2024 05:08:27;;;;
47,142441400435;14,2832842042019;Wegpunkt;;;06.12.2024 05:08:31;;;;
47,1429362680278;14,2829770912514;Wegpunkt;;;06.12.2024 05:08:45;;;;
47,1430127109893;14,2829730679377;Wegpunkt;;;06.12.2024 05:08:48;;;;
47,142938950237;14,283001231134;Wegpunkt;;;06.12.2024 05:08:59;;;;
47,1429081048315;14,2829033304991;Wegpunkt;;;06.12.2024 05:09:12;;;;
