tracking_id,num_points,bbox_area,point_density,avg_segment_distance,num_stops,street_length_total,intersection_count,street_density_km,edge_density_km,circuity_avg,intersection_density_km,node_density_km
1307,181,0.03901759571771628,4638.813793029909,202.51161440568296,181,335478.07587553,707.0,2364.0630045080675,4714.00620598001,1.0930264612017688,4.982121528583371,6.2787415586531585
1326,71,0.001031815945785585,68744.0974257961,108.78704753231727,71,16189.541891341016,101.0,3382.7916541925115,6671.003053719425,1.0538244021862908,21.103868124655317,28.417089752011123
1377,29,0.0033553645714994693,8640.300951289131,278.13507552241583,29,374.9478789121365,3.0,466.782548048863,933.565096097726,1.003902552612387,3.734779479776014,3.734779479776014
1432,214,0.001891200360344451,113095.8457068701,75.41973319267184,214,9686.666630091291,21.0,1243.249556456716,2475.219663747722,1.0800788071832887,2.695276061683252,3.0803154990665735
1458,230,0.0006744779563545611,340499.6385689188,42.31129398217831,230,7723.375161555015,23.0,3637.6771119223968,7217.213988470726,1.0521747481551096,10.832902950342994,12.716886072141776
1632,119,0.01903082889722744,6252.683367563058,184.54328690331317,119,63940.92125543537,277.0,2077.623912931384,4116.30536234148,1.0841802837843004,9.000524430715364,12.119839756883865
1657,148,0.0148184421616445,9986.88063866883,138.76538490723746,148,115992.55820582714,414.0,2897.7495253768975,5752.309316686051,1.0689236670016657,10.342631648637676,14.139926360214794
1677,71,0.0004421224669840773,160226.58585386336,79.48983245967308,71,13442.63916489476,86.0,7522.109081402423,14974.847306603137,1.0802215960345234,48.12309346887635,64.35064824326489
1689,123,0.03103536403017028,3963.093095584018,252.47917358789775,123,199786.96101376062,319.0,2051.5097088397742,4095.4721970608225,1.0940735765986946,3.275647188380893,4.097126107097104
1735,303,0.05472760378602693,5536.410195747779,132.50882324294247,303,385886.3092240323,1554.0,2912.9754215662256,5739.940816934857,1.0945039488101773,11.730822516654333,14.765436835634413
1756,112,0.0013629850306509466,82112.33809989048,79.82237817003461,112,1773.3085377647863,9.0,605.1193438294955,1210.238687658991,1.0488056544542443,3.071137356238135,5.118562260396892
1780,147,0.009221321092460247,15939.588149905187,141.79116053897917,147,70032.9860340601,152.0,2166.5589129229993,4323.364808267653,1.1194829669562991,4.702312059122178,6.063507655183861
1916,126,0.01476822957056833,8531.250692391495,178.98624852590575,126,140452.74634591994,222.0,2250.2026448332404,4488.629989007704,1.105918265812264,3.556676534630758,4.437835135552793
1953,244,0.014521082159147354,16801.998317183887,129.42821998962702,244,137458.27798559843,261.0,1916.822785213942,3825.2135580445038,1.074582620467255,3.63958252840367,4.727273858731204
1998,64,0.004060725334449107,15756.850778951142,332.86324592822206,64,28214.225454489155,92.0,1426.6061867246422,2834.886429279304,1.1049805380332682,4.6518296024243435,5.663096907299201
2040,110,0.012631216914179661,8707.893535023533,190.872366518487,110,116667.9707194785,190.0,2225.5248785243725,4435.819786958778,1.1089569067910794,3.6243857188220825,4.578171434301578
2064,187,0.006124137567701224,30529.926541744837,92.72419155846728,187,32973.84458356762,80.0,1612.8234699869597,3225.646939973924,1.0793624015248988,3.912976458415659,4.989044984479966
2068,128,0.0004024769769636347,317242.3888055863,48.96811610397077,128,23222.902627909938,164.0,13052.384232114577,25786.22439258151,1.0891144547409655,92.17585968319774,125.89873517705057
2089,99,0.005904675523383116,16763.535281953147,194.29926991821435,99,86353.23586489497,312.0,4783.515212443116,9434.213465105511,1.0791532893304026,17.283159470911944,22.434870467049155
2093,150,0.037049666805911485,4048.510133050218,270.47572231863825,150,289416.975958313,1074.0,2268.868074942747,4474.859697675507,1.0877304922656355,8.419562482193502,10.512693937263952
2149,151,0.0385036597560137,3921.6032801436886,271.8343953869309,151,303202.5431210414,1090.0,2193.467687367954,4328.912240107108,1.087876995002577,7.885421258741249,9.867628070571618
2167,143,0.003107208415268345,46007.21087348777,70.59964899481061,143,12675.324290291228,42.0,2149.3826775065777,4298.765355013154,1.074944460114339,7.122032571933678,8.139465796495632
2190,165,0.01604036331129062,10285.908797032587,179.65840405624206,165,148889.9406729536,432.0,3078.9213716749196,6102.705217324354,1.0806848967885527,8.933404275344584,11.476942992630194
2262,136,0.019381474043582717,7016.648116963573,204.8478117114019,136,172453.24670146487,609.0,2748.907705468754,5458.360790395443,1.0831936609445907,9.707470428367708,13.21427419559414
2272,110,0.007384314455288909,14894.423340528818,157.8865362373026,110,51408.92350963166,119.0,1903.6533707867025,3700.4615131550945,1.0520417383942422,4.4065258647397165,5.2582073343952915
2304,205,0.016269125199211504,12599.780117852742,104.22120209725821,205,73023.2439537286,169.0,1602.4477722734316,3200.157338669563,1.0957199601876328,3.7085954944128727,4.805813096310173
2305,115,0.005887037699679535,19531.124946135966,187.42720051265022,115,122539.87085756568,625.0,3902.564369670171,7687.546119794082,1.080769881609279,19.904564236720553,26.274024792471128
2310,152,0.01092573761292225,13910.830971198646,155.65808909041343,152,94512.4818477624,364.0,2483.140914092445,4924.86086549271,1.0783150470883596,9.56342776169568,12.164469927651375
2321,110,0.00730177665444978,15062.763823260842,208.52434741902795,110,109257.46714643117,373.0,4387.116924659515,8675.130743257223,1.085804822003182,14.977416698712576,19.354195305038772
2345,199,0.010214919843475348,19479.401076849317,101.47710690981536,199,63821.459930145385,125.0,1854.808262595532,3709.616525191064,1.061031315605241,3.6328067875321217,4.533742870840088
2352,141,0.018942472170749493,7443.197251753946,188.4319486651088,141,162905.38659646056,258.0,2103.7202405640014,4197.9490183224,1.1018947520711904,3.331748773967827,4.171142844928713
2353,256,0.004938648249156569,51825.55256717141,77.12047636185643,256,40984.661493703155,133.0,2464.97013455837,4876.425509078584,1.1110981908875597,7.999115179873631,10.34472038299447
2387,206,0.037894295602383964,5436.030956492676,177.2143435175481,206,305729.88145735697,601.0,2260.4181306208447,4507.976395479513,1.0914264549968542,4.4435018586582355,5.693005709096242
2446,173,0.006662639009184764,25961.79051139281,99.82122659575954,173,35836.65995243843,71.0,1683.5280942959773,3367.056188591957,1.063979885198652,3.3354250885448713,4.087070178921181
2464,121,0.0020147159320514692,60028.299660683726,91.28808667019918,121,7330.875700397414,56.0,2367.482428168139,4396.310555019483,1.0858849056719808,18.085017588039115,22.929218727692447
2540,122,0.0077888825585684844,15661.3400886007,167.14106712212995,122,103317.53831386246,373.0,4845.734218782633,9583.308997433322,1.0807983859663342,17.49421146790341,22.794066416624815
2581,90,0.017468456437819954,5151.848903847821,328.69923560928436,90,181068.03414290812,757.0,3351.582632311434,6637.9823896025055,1.089858714125243,14.012125688940262,18.399013123918916
2680,149,0.03539987348891782,4208.935693257517,255.39310547618817,149,234269.21696082386,605.0,2291.538510391321,4555.500617008206,1.0794578397210277,5.917895730272532,7.913351480645419
2731,291,0.020293300385994688,14339.001318854143,116.10178405317485,291,138124.15586240555,336.0,1648.307361795533,3291.4926015746214,1.0774952120578911,4.009662684309951,5.4536185914572854
2756,258,0.03363184895021091,7671.071825700395,184.61855642462825,258,205969.79840179347,710.0,2116.109598271245,4200.726121844472,1.07508959479752,7.294456888488664,9.585532784450598
2821,150,0.006334041133473711,23677.825737770716,111.66079402258013,150,46253.64700775202,158.0,1991.1807884358461,3966.59204489755,1.0661068961831115,6.801767750770793,9.298619203585389
2864,51,0.003195038702789784,15957.253570015502,233.9512761207309,51,61769.15953467887,377.0,6743.067158659534,13136.918420864864,1.0708359180862923,41.15542995833415,54.691963949934774
3104,231,0.047708432454847564,4841.809850046309,179.26962430407667,231,383459.84131456364,1111.0,2555.535264865064,5058.636552721325,1.0828110139684488,7.404164330564163,9.650071962787496
3263,163,0.012158546989586353,13405.104658882114,165.77110550301907,163,54388.257808491784,174.0,2292.7200488974445,4469.636264708503,1.0611783425039103,7.334915744366219,9.063257959992741
3580,80,0.0011244391839146496,71083.36118326141,79.88237978449166,80,6505.851225332074,41.0,3087.804958661928,5748.100569063036,1.0402860436591659,19.45940645125605,22.307124468513035
3583,112,0.026756104529285653,4185.804180621113,241.26456651995076,112,193170.21095695402,640.0,2828.7700930454666,5624.288793216531,1.0817773450052257,9.372112038292128,12.696283026873868
3620,128,0.01780898080155953,7186.981357598751,212.18622450672743,128,181816.66411083474,615.0,2813.475229347326,5588.758793380494,1.0867223916446704,9.516659402538751,13.184054977175638
3808,132,0.018308817625517435,7209.247120847261,216.81161931119553,132,188564.7822569619,458.0,2196.108300017438,4383.551417622722,1.0789182075121366,5.3340692220954296,7.209145957373517
3813,99,0.004125721874557918,23989.98600083887,154.27516953497673,99,51400.38495333978,293.0,5250.279658770981,10390.908508124301,1.0763875795035378,29.928412820572525,39.63216441768648
3837,117,0.03884420924745241,3011.954428014137,319.9754767793529,117,265934.82887947373,603.0,2149.021105165264,4282.234212096325,1.0764312933820885,4.872846974857739,6.594101378911966
3920,249,0.0354449830214086,7024.773437644807,143.91619737130472,249,134742.94143521512,248.0,1750.8851802447236,3486.9733673574838,1.0925230822964844,3.2225771537685017,4.17115833209552
3924,164,0.00048717044730552756,335948.2346897549,40.63375493369935,164,5600.587516048653,29.0,3573.579986126492,7088.523183542663,1.0700483394494293,18.50409788271363,22.332531927413
3984,65,0.00019581700717104638,330256.0125991089,77.39260937255781,65,11230.806189021247,86.0,10405.198241860384,20604.395438772204,1.0932259953922858,79.6778996751593,102.84007981328699
4177,679,0.04026793338209716,16861.633596232055,124.95774757738954,679,33141.22429834042,154.0,1385.0874786189909,2745.9861490346016,1.0828140967230782,6.436197703112796,7.85717641678705
4423,126,0.020045444969036964,6285.403730916638,225.6332575869611,126,168118.47499694978,249.0,2081.2384273236935,4148.978674245575,1.0991327168090623,3.0825188511435284,3.8624332592641806
4580,198,0.0319612246200268,6194.812856547467,181.60241317399885,198,187298.10781398686,608.0,2473.598816244242,4848.840522673446,1.0684861467211335,8.029702477134094,10.261642803837486
4847,230,0.04565130173545411,5038.081131873781,161.96802685240195,230,207845.10898136493,493.0,1801.5498291569138,3589.667531800623,1.086248036627227,4.273201665062948,5.512690180486886
4862,32,0.019272973901166147,1660.2699663334024,938.7110341534097,32,28832.866903468257,123.0,1195.5282785961351,2336.1223769638646,1.0771606828976479,5.100081749055493,6.717180840219429
5054,91,0.00133158652790746,68288.2485258919,86.22195153081735,91,15622.560687339696,74.0,3262.949433820074,6416.459928045296,1.1000015068747506,15.455741407255973,20.050691555359098
5077,428,0.003569209976195543,119880.90416353654,42.612916259675266,428,3224.0498422519568,20.0,344.2031744965734,684.4728392857957,1.0794663108998033,2.1352224149000874,2.669028018625109
5096,92,0.016268441227850025,5654.773185603598,244.5378880222253,92,78778.39508390245,151.0,1769.7055453511973,3531.079385660022,1.0711938943039272,3.392117052694763,4.605192025181632
5113,170,0.010462141814263444,16247.50987970502,125.39493336046148,170,103725.2798685962,317.0,2542.3502672800973,5061.184241287366,1.0858926466354242,7.769803424476391,9.902210042550353
5139,15,0.00832382438602868,1801.839811200592,998.8393265598496,15,4298.675491466991,8.0,333.26127050380313,666.5225410076062,1.1654219864514024,0.6202120093323397,0.7752650116654246
5144,133,0.008960678845580872,14840.969230400859,179.4618853190371,133,124814.04754543418,417.0,4297.599823731987,8510.2186760031,1.0802845496955946,14.358152481545698,18.55885896295715
5513,13,0.06494875521349289,200.15471894033152,2741.329912685084,13,1067.6486997200413,13.0,279.6291191781502,517.0116363905152,1.021280196691744,3.4048451988647277,4.1905787062950495
5646,113,0.012680018242380365,8910.956347523452,190.4207066219451,113,100120.28007358413,170.0,2346.2479277733755,4680.078326660409,1.1082363744505395,3.983829723891376,5.108675763578352
5651,83,0.0073354573626855935,11313.362280567648,245.08417942096372,83,104478.09749438519,364.0,4513.7173107542085,8923.85028412601,1.0864293048229983,15.725718026238264,20.305185363549406
5740,179,0.03763160520040807,4756.513641475424,201.28862459506584,179,300591.3824808582,596.0,2248.1131278595335,4481.953423670411,1.0905611027566267,4.457464525915363,5.698973101925346
5926,70,0.007842936049700119,8924.09111401108,286.85944094404664,70,103792.75525401984,363.0,4725.563945150589,9341.965862321571,1.0825565844409442,16.526969612585056,21.353026854827522
6075,108,0.001589440468469147,67905.71677539975,79.96064450262936,108,35654.6529294839,245.0,7734.879298750735,14854.161242133352,1.07340770737316,53.15001752904065,68.11879797599497
6168,168,0.005572404542608364,30143.155537275186,78.66442684696294,168,40280.836881560535,118.0,2251.938999812859,4496.39049102799,1.1258639189116948,6.5969037028513355,9.336295918442145
6459,268,0.0012176102602842538,219922.6518390598,54.1344279777118,268,8795.428671622074,25.0,2696.4881771988694,5392.976354397738,1.0411141438819163,7.664459226128818,11.036821285625498
6599,116,0.00435972263404091,26601.095674940316,119.02270793784862,116,12826.120195155054,58.0,1121.0517599040465,2141.1241309795346,1.5003975407751002,5.06942092270395,5.681247585788909
6624,261,0.00360038979903736,72472.02179274359,65.6691223096524,261,20705.19994186849,67.0,1282.2977759050416,2494.8690989661272,1.0990358047554873,4.1493900675602315,4.954495603056992
6665,171,0.0010510495072239084,162539.8793743325,58.341874846617245,171,3085.2709654334913,20.0,534.4435699127482,1024.6782060824557,1.0752606063749648,3.4644838388621535,4.330604798577692
6708,143,0.003169206190380638,45107.476111145435,117.02971379966615,143,11186.188571270342,27.0,2159.8267906028977,4232.123509191802,1.0500799748870362,5.213153968819225,6.3716326285568305
6762,103,8.22880633808232e-05,1236671.8088887082,52.54266312449247,103,4371.210229605048,20.0,8426.341350927265,16492.4016135422,1.1977919396794794,38.55381419936241,40.481504909330525
6777,22,0.001127815641431351,19489.45354097304,355.71797114544523,22,3801.0559540644067,16.0,784.6307159049067,1355.3930147379551,1.0472115578268701,3.3027904893256363,3.5092148949084887
6779,14,0.03058159646370597,457.7766971687496,1961.8925596829931,14,997.7179312932767,8.0,248.9041496362921,497.8082992725841,1.0458217878747584,1.995787721795509,3.243155047917702
6836,134,0.0001971058851291303,676405.9528703829,60.950301871314174,134,9312.935379678627,58.0,8608.603407199818,16149.262791109457,1.0512160256012875,53.613493196472646,61.00845777529646
6902,180,0.0001023373623935481,1741867.5668776152,31.745015569861135,180,5162.107271477469,41.0,8824.349770061135,15866.964704579372,1.047584225966024,70.08733479282283,76.92512355309823
6909,179,0.00016823262929814017,1057715.6470496743,50.305516390941946,179,7905.854365266735,52.0,8179.817893500162,15223.749491326122,1.060863828570119,53.80196887141338,61.044541604103635
6931,195,0.0009207545600471186,211553.0624443365,52.91487240627148,195,4722.8470456013265,20.0,2185.684825216364,4371.369650432728,1.0727004322106952,9.255793397976015,13.420900427065222
6975,112,0.0001653820262044803,673149.6337372053,52.23298487797402,112,4734.9516986971375,24.0,5101.841416228279,9438.289424299346,1.1008024446437144,25.859650062147466,29.0921063199159
7032,162,0.0003980772458585748,405936.4488483255,56.850306654928524,162,5742.77280983642,15.0,2224.4387295795764,4448.877459159152,1.0339409172743315,5.810186481091889,7.359569542716393
7033,148,0.006016181808490252,24596.232041912343,104.3240165031901,148,34193.21698783396,84.0,1796.4022996677857,3566.5303813009123,1.119447517118555,4.413091439327976,6.094269130500539
7147,160,0.02076718620831204,7704.091170752469,253.42477454704758,160,208565.47171627186,610.0,1613.5808684053175,2908.1508647320156,1.0824181937767396,4.719306228531651,6.104151826740119
7175,139,0.002139646673107651,64933.64913800037,64.56920065169794,139,5493.3377013023155,34.0,1008.3894346338382,1929.327899739107,1.049357538498823,6.241240324515719,7.526201567798367
7178,75,0.003688157949858059,20329.842478792656,150.5760161044296,75,1284.112330568529,11.0,156.149991172237,284.44810034253805,1.0725177858030857,1.337616548027487,1.5808195567597576
7182,109,0.011794072626413219,9241.146998612927,241.7855000524298,109,136581.47399326443,454.0,3000.2428351055205,5464.353716296346,1.0563234028818038,9.972877047769154,12.499046344010239
7227,108,0.0001925275208952376,558060.1637452056,60.900813233497594,108,7655.044483662753,50.0,8221.856622720728,15781.514776646436,1.0824390177027894,53.702213228594914,62.2945673451701
7261,156,0.0032453228136654637,48054.37073088195,77.25099461354839,156,9780.333867636893,24.0,998.7519554242456,1997.5039108484916,1.1620106813983453,2.450841377664901,3.2677885035532017
7267,139,0.0006112558104923191,227029.2868077955,56.220818393249935,139,5075.326977494908,13.0,2505.1266908524776,5010.253381704953,1.0932592975133355,6.416659877381247,8.391016762729324
7272,103,0.00014421520898053427,709292.0963520212,58.39214844052933,103,6399.046958248937,47.0,7537.336116662345,13781.540945088362,1.0657802008622548,55.3605560006814,61.24997685181772
7275,86,0.005590347855585099,15380.906754727504,134.88940171473985,86,15189.208299752449,42.0,1597.4980270236927,3194.996054047384,1.0494128236003626,4.417275463665121,5.7845273928948
7297,145,0.0005505877370902858,262877.4902881242,61.04928192590252,145,6771.863023952609,15.0,2230.5993175211142,4461.19863504223,1.067489002773372,4.940884014409277,5.929060817291132
7312,164,0.0023273887721731138,70434.97287050427,79.82824805737067,164,20735.587554842255,44.0,2248.436175065367,4496.872350130735,1.1824886664579866,4.771082152421254,6.0722863758088685
7331,155,0.02102591810768629,7371.503479786725,229.26360151336576,155,149574.5728653885,452.0,1342.9033132843067,2436.008278136552,1.0946444146486716,4.058124893666097,5.333022537251464
7334,136,0.00024412795217939958,554812.287994259,58.882012222956014,136,1888.3917144076224,10.0,1413.5000275378338,2783.9767826267303,1.3531575751403813,7.4852056210236055,9.730767307330687
7350,153,0.00025731548721727275,592298.9815601321,35.97027508516286,153,5556.075901220462,47.0,5785.522166844812,10427.864837220784,1.045141692296118,48.94093361503136,54.14741591450279
7381,109,0.002954802737009573,36876.615152700215,100.06454853103071,109,12822.067206253727,46.0,3351.8504203122866,6703.7008406245695,1.1215536085467586,12.024981374233029,18.821709977060394
8068,24,0.0007471967192418166,32077.12541739069,354.50416544193047,24,5283.984467522879,34.0,5548.724479767145,10139.384485701641,1.0468583151126856,35.70347972663984,44.10429848584922
8075,142,0.01716874843484518,8270.359961233782,157.81515796959937,142,17667.274192299854,82.0,793.8838498766521,1490.9052831304316,1.055510574164972,3.6846926685644665,4.403657091698997
8159,20,0.00941426535084533,2124.2099138718745,676.1479021341848,20,18.842070243033803,2.0,50.978851026199216,101.95770205239843,1.0,5.411173015348127,5.411173015348127
8223,119,0.004259889025751879,27928.443871875115,128.22885399647456,119,57487.87336952936,307.0,5485.033929345068,9661.023617324692,1.0762244523500106,29.291489102142823,36.54280236521401
8447,119,0.008529508172169874,13949.930953495637,156.1901110243413,119,19857.271752874938,70.0,1086.995113110245,2173.9902262204896,1.0808528571796756,3.8318284034512886,4.926636518723085
8680,124,0.008518404856979632,14555.007313499302,150.67866161539928,124,19755.66574052242,69.0,1078.7640740239901,2157.5281480479803,1.081302404828195,3.767765768327226,4.80526648714197
8839,126,0.005323851427667435,23662.63203989423,121.55189696209013,126,83143.0395578816,456.0,6855.920322850791,11826.770011100594,1.0633243429993182,37.601459891823275,45.76493473675859
8853,35,0.000745434693705946,46889.56756046506,159.00488030269034,35,3445.6341438686704,23.0,1287.5193732311031,1429.7351282317143,1.0382943144096288,8.594338327245245,9.341672094831788
9062,145,0.03708123915581134,3910.2277343809305,224.38683732084553,145,326090.47188536,1535.0,3423.227418999259,6322.135393882096,1.0827546871278526,16.114098819824402,20.84859951542102
9204,315,0.03174286471261661,9923.177371493874,124.87225058165092,315,177939.47248769226,637.0,2336.4732221037575,4475.325886214558,1.103323913379301,8.364268038296217,11.134849758987743
9332,99,0.0023921412151077888,41368.223226869195,113.22488723181456,99,7345.62291790129,24.0,2109.9588212842227,4163.914427399662,1.0379937166936708,6.89376684275666,8.904448838560686
9423,102,0.003600979468224069,28317.762746796107,109.9991722623181,102,43595.000354358766,215.0,5512.0174475749,9101.042742741223,1.080961648025553,27.183937185359266,32.2414138710075
9627,82,0.0042489408850491265,19294.3860203957,160.6093100307694,82,29016.168879048793,141.0,2392.1117071716562,4242.462106995354,1.0720134822515106,11.624131087641386,14.179791114002256
9633,156,0.016566576867196727,9415.981664094465,150.28586587446003,156,22638.35633529221,119.0,815.2706638176935,1611.3758349853895,1.0813678870275214,4.285523540552276,5.798061260747197
9703,111,0.017353086752651268,6396.187917122287,230.14363431412306,111,230769.41291864484,1057.0,3155.767758174454,5964.885668118437,1.086233116310365,14.45445684591806,19.56890042243022
9766,56,0.0027446355722640305,20396.006143605875,167.53366073123175,56,31148.830435197404,128.0,4759.917697127102,7713.147807518237,1.083449443754038,19.559946769102755,24.60274554551206
9772,55,0.005269604952681427,10435.234758396886,274.8829383351264,55,67327.88584264393,309.0,2791.046407234208,5099.5272876166,1.1095439316206654,12.809452265455288,17.991269524943675
9858,201,0.017277326636630615,11633.070969608449,114.60964802664712,201,93733.53718557462,487.0,4134.701336422878,8200.151334403548,1.0906636838395949,21.482167549608167,26.025623930736796
9893,114,0.018885265869630567,6036.132329541855,207.2647690373289,114,114593.81522116666,601.0,3931.963181959509,7033.144874438248,1.0679881453956288,20.62161791015379,25.253761700288173
9942,173,0.008889709935563313,19458.513578087932,95.3348030048134,173,58176.40749980514,330.0,4379.955072481516,8647.906239106085,1.0803106881389453,24.844868152502226,30.26556665850271
9962,224,0.02044480775291749,10955.791167900254,127.87900035218817,224,166695.4021582086,817.0,3187.120528429997,5900.387626520899,1.0717444379615724,15.620571641538133,19.903323229915785
9977,150,0.00453954739157864,33035.66443953547,98.2022738505862,150,51289.26762783556,248.0,3479.79709874724,6234.654975757202,1.0808785100269258,16.825931045678576,20.353948845578923
9999,126,0.0035728007359129357,35256.58236449297,93.94587310437755,126,26218.738966046556,106.0,2963.0876970049158,4795.330602845121,1.0515711667441443,11.979496660356787,15.143892004601975
10103,202,0.008016435885104459,25195.087668277396,108.45177918415789,202,162355.89572119823,794.0,4782.703136087635,8833.787120959756,1.1020840926873507,23.389765263435155,30.724842783076657
10132,104,0.013771398437602288,7551.335409818853,222.51173407596445,104,201615.53051202625,877.0,3185.1405596324,6010.067921134346,1.0862860081810053,13.854926074908658,18.546959192637132
10134,92,0.002421263524945451,37981.003739909684,121.33823015060027,92,12968.26604357607,47.0,1535.4942201657952,2505.5030163738647,1.0373807471189465,5.564986722611344,5.564986722611344
10167,214,0.006302552646898243,33949.10965093659,80.1027304628787,214,44833.35815588072,257.0,2723.5472670327267,5412.990005697553,1.1071756268200814,15.612295764099464,20.715147297890727
10298,190,0.015809986066921914,12016.960814196025,110.09502598811501,190,142952.4844656744,800.0,4430.041860827931,8730.983006440418,1.0769324535500062,24.791688664308133,30.27684978128631
10407,206,0.018353379515812333,11223.479378451917,150.0424172695806,206,245801.0906665066,1125.0,3238.6993630877046,6144.19949144278,1.083458444552818,14.823110725806652,20.040845701290593
10820,135,0.021557257268954053,6262.10172351978,205.99335747784394,135,80921.90349361427,385.0,1304.1928302875988,2591.140693327274,1.0646763217095554,6.204923734898901,8.461259638498502
10838,149,0.00014723040383389602,1005191.8914487096,38.85865552851379,149,7984.477207713701,55.0,13660.05167929707,27062.345505932386,1.0211656205634247,94.0954332784011,109.49286781486673
10862,109,0.006763449545732871,16113.65407681384,180.1589748982419,109,145742.84823976172,703.0,3958.2740490813294,7269.10995556915,1.0762582770320426,19.092989399564956,25.638381213640564
11040,48,0.00020129050647777058,237282.51431944806,128.00631280129016,48,73.78995710645094,4.0,546.8288664277522,1093.6577328555047,1.0028801317935743,29.64245476597231,29.64245476597231
11296,92,0.011056732484701121,8319.969770229676,236.27917576861876,92,182755.64041106592,818.0,3651.3924872155353,6813.793363235199,1.0875183715559673,16.343348133190936,22.117465016433208
11398,190,0.001792774631834431,105921.89042482646,69.35907042158145,190,28523.41323748352,138.0,3308.548564801363,6508.112466672225,1.1067122376585579,16.007190238459337,20.76294965713204
11723,96,0.0010734655405266484,89346.74624646007,69.28658253389652,96,12036.598474457434,81.0,2686.6324854442983,5336.005663110029,1.0597990183716064,18.079628707627677,24.329376902857
11821,118,0.00017170199690535255,683257.8783942412,45.23849631014399,118,7295.28912672885,57.0,8975.689754920877,17908.704432067923,1.071080333970706,70.12940914925655,81.20247375177074
11831,224,0.01817652626067108,12322.908892429807,105.81418001271956,224,153982.33835903378,839.0,4382.471663555568,8634.35738978667,1.075511815145814,23.878671832803782,29.286237563712863
12026,161,0.002521186705194324,63833.497999346415,79.537263262376,161,32000.785154305606,144.0,2783.2889729269423,5484.858195679278,1.097991463647539,12.524493076306728,16.35142151628934
12097,106,0.01256908807789087,8432.717363885466,184.13117189920214,106,154543.3459322903,806.0,5016.121878833078,9072.919288022551,1.0679984198603039,26.160907866656437,33.13931381123601
12256,153,0.00022610562120132483,673695.3457632315,40.66698109704295,153,11075.028942584635,71.0,12489.583203532786,24704.673248573625,1.0179365382907366,80.0684505700154,98.11204506466676
12281,104,0.011453796575680778,9079.166034322972,213.87946410632563,104,180286.69751448487,820.0,3572.222474454936,6664.775468443784,1.0952083992895272,16.24757938015756,21.973860405603336
