tracking_id,num_points,bbox_area,point_density,avg_segment_distance,num_stops,duration,length
100526,1747,0.015792550851172454,110614.77032381918,69.99697092138268,1747,280120000000,123.03004213088145
100527,1597,0.027951845099897867,57131.930373907984,55.90527077780548,1597,259770000000,90.13706641687843
100530,1261,0.027995225232764778,45041.78650928325,74.94435936990895,1261,266270000000,95.61965348904926
100531,2192,0.028893795664233574,75861.41205051992,57.752464277233095,2192,339600000000,127.2245123268016
100532,1900,0.010928035527059107,173848.82639422355,54.26480948903548,1900,301700000000,103.44771463710568
100533,2025,0.018871586149234346,107298.49020093906,59.44946419812097,2025,309790000000,120.9261008909022
100534,1684,0.07441877089035911,22628.395382740393,99.81385726283038,1684,273900000000,168.3743992486725
100536,1464,0.07745182326727362,18901.828729316163,103.77263344974511,1464,229300000000,152.54992827181383
100537,1901,0.14458803286676075,13147.608517111927,112.93531521105797,1901,326410000000,215.26839398623082
100538,2155,0.00741115548409135,290738.63933713466,48.67348386925821,2155,335950000000,105.42416426932247
100539,1848,0.031177986584155472,59270.68844948014,80.69521250328583,1848,287830000000,149.5624098422586
100541,477,0.01788050058038389,26675.613596057578,158.4494346327476,477,184440000000,75.58490553779492
100542,1744,0.021943905597028218,79471.74765865352,56.47360241957221,1744,352300000000,99.22158957432467
100543,1307,0.07999819839481533,16337.663704449136,124.1752342176901,1307,293960000000,162.57464708403876
100544,1150,0.007734965928983322,148656.29070203722,89.20249985396882,1150,208550000000,102.9224953160814
100546,1573,0.07682380754332237,20475.157052791415,122.97944821604067,1573,325230000000,193.83733373165836
100547,2012,0.07810562872304339,25759.65744385547,94.72381045848279,2012,337310000000,191.01040057060592
100548,1819,0.021116769386825364,86135.99129152391,49.56390029825578,1819,349880000000,90.87946473731589
100549,2021,0.02480518292666585,81471.62366635173,44.534545683361934,2021,324960000000,90.42045943106092
100550,2332,0.05443770356921632,42837.170011496855,62.789109648347264,2332,329670000000,146.89691913976097
100551,1866,0.03674046866073858,50787.300236421455,65.90128908274222,1866,353920000000,123.39581806730183
100552,1460,0.06840120060856274,21344.342535921776,87.17820638841992,1460,279760000000,127.60593857207573
100553,2039,0.05633607881950172,36192.85988421141,85.22462824513507,2039,320050000000,174.93285887818396
100554,2083,0.1184044723631653,17592.092311503664,106.79540576024505,2083,351080000000,223.05087735216833
100556,1139,0.016617445364878063,68538.30036395568,145.75756572591146,1139,161940000000,166.0633883951647
100563,2236,0.023250309085680185,96166.62837178007,64.09244384373699,2236,332380000000,143.6293642452262
100568,2026,0.013441175496814181,150719.6510326893,71.73886825533855,2026,351840000000,146.00889360652997
100573,1730,0.01171304211004833,147685.99803103,46.69466727673798,1730,315570000000,81.11229354507515
100574,1818,0.011170346142536822,162737.7736580601,43.44084846566908,1818,277460000000,79.31870843103627
100578,1794,0.025604934422708184,70061.88371743317,43.83673514177331,1794,322580000000,79.06274768189193
100579,2172,0.030699945933661297,70747.00579888531,47.55052038579095,2172,332520000000,103.71537729837162
100580,1735,0.0307911999988491,56345.43813254162,55.18705602970513,1735,273350000000,96.14943041455929
100581,1512,0.0909964392148254,16615.852193713858,103.40405784965887,1512,261350000000,156.6548710617775
100583,1918,0.07117840594279515,26945.99617115998,73.49104815851842,1918,343210000000,142.1780816010166
100586,1723,0.02499346731720843,68935.25587615673,52.419828483711115,1723,287110000000,90.66436283652078
100588,1595,0.012786410343001549,124732.05732956956,57.780032284261885,1595,317050000000,92.5412953989634
100590,540,0.05545505745811195,9737.439420533678,117.45401616649616,540,83540000000,63.58872306404952
100591,1989,0.03078440439855561,64608.53897677953,61.43446165585647,1989,327220000000,122.56879283108248
100592,1880,0.01826474492596584,102924.90164622129,64.71861555534936,1880,338240000000,122.333559551443
100593,1994,0.018064150266755164,110378.26813262148,53.051519447298126,1994,299710000000,106.20638794525213
100594,2179,0.06841679919804282,31848.43747593584,96.06135754220958,2179,342660000000,209.9599729231897
100595,1775,0.03244208154626915,54711.20237048256,103.11997311899638,1775,342680000000,183.26263878398746
100596,2124,0.05728888571335726,37074.607036696965,65.05870975062315,2124,287260000000,138.85275658690225
100597,2015,0.004988023266322525,403886.6712853161,44.16189192021772,2015,349360000000,89.26467417948852
100600,1842,0.031192796659080233,59050.20219665407,56.21290872012927,1842,308170000000,104.06586534186157
100601,2085,0.16323323523467542,12773.05582987832,118.49868961514129,2085,327810000000,247.56591437819068
100603,2039,0.0203866815271548,100011.37192986908,50.55699648211046,2039,321210000000,104.09122891106695
100605,1633,0.10474222431812072,15590.507267948298,115.81875224285697,1633,276870000000,189.55600339807933
100610,1806,0.004321454083146594,417818.203562106,40.96162563635397,1806,324630000000,74.26747257609466
100611,2063,0.03348886512457752,61600.725841263746,62.6882081063953,2063,353120000000,129.8323924562864
100618,1103,0.032371597940308604,34072.02603985651,55.85197810142992,1103,152280000000,62.24775542952301
100621,1805,0.035385458495003845,51008.21265442104,60.70579365271828,1805,269010000000,109.91623098486593
100622,1132,0.07598821195730171,14896.85141933134,121.70792080093001,1132,185950000000,138.0045215483439
100623,1636,0.02485984410676899,65806.29334120468,88.08575908282215,1636,293570000000,144.46074688716766
100626,1570,0.0320702379459989,48953.520367487654,68.87282061553113,1570,284810000000,108.88427749941968
100630,1259,0.010485853592431826,120055.07551937197,76.06476246196293,1259,251820000000,96.06834113022008
100632,1927,0.018245350357306473,105610.16106042062,52.848532343326795,1927,308400000000,102.11592342957788
100639,1865,0.15222667850291036,12251.385676648442,115.46069188274723,1865,324850000000,215.7980144907177
100640,2043,0.024675383038942185,82791.71209070267,51.02647516358258,2043,300940000000,104.6859086662892
100643,1509,0.05994233413770586,25173.77489435979,90.18404711610665,1509,322590000000,136.49867445003224
100644,1767,0.009430949634790397,187341.96729404692,46.261966410032706,1767,255980000000,82.01943507916779
100645,2248,0.03390200324938216,66306.8101508372,68.57276261789029,2248,346060000000,154.59733720593698
100646,1982,0.08982168249198692,22065.695935732205,86.54083377719036,1982,342370000000,171.88783681355073
100648,1416,0.023522469552515676,60195.20193816683,51.90888227672092,1416,306090000000,73.89526748443406
100649,1615,0.056114787352149434,28779.77974122,76.47837487838139,1615,263680000000,123.89451875004862
100650,1911,0.0691279400035279,27643.993961175664,93.12485319955994,1911,338180000000,178.51754657811244
100653,1376,0.03453633835589231,39840.93927044742,45.07059555682606,1376,274780000000,62.9916578123084
100655,2023,0.09129237462710917,22159.32983376955,87.32198490533537,2023,349330000000,177.18365912693716
100656,1861,0.030744832007465105,60528.52951086665,59.256127039037096,1861,262980000000,110.72420747161341
100657,1259,0.06308140365653414,19958.0220001587,100.8955093220608,1259,227990000000,127.25916458444681
100658,1667,0.012605690444996069,132231.3740686539,54.134251630085664,1667,258970000000,90.61350434295926
100661,1838,0.004112682485229915,446801.6203485072,47.76420169153274,1838,191330000000,88.67081784448948
100663,1805,0.018184679499728018,99253.92119810509,54.11139565818444,1805,277090000000,97.98466718025331
100664,1998,0.021685635436961247,92130.47389521488,70.83895610372207,1998,304670000000,141.94705052573067
100665,2020,0.017287385433624836,116841.44871453555,44.599823618079334,2020,338580000000,90.65017927980648
100666,1943,0.010411914413836388,186595.21463253326,53.632591211806194,1943,305610000000,104.52357791753111
100667,1103,0.06379998656063875,17288.13392174852,105.98109944834908,1103,206050000000,117.16572382689704
100672,2032,0.03964485385878345,51253.78323892033,70.68896135026377,2032,336490000000,144.12645901088155
100673,1897,0.17811954916542533,10650.090676725937,137.28010617450974,1897,337510000000,260.89578168323794
100674,2082,0.07809394895449613,26659.85480332571,93.4698515789848,2082,350040000000,195.02575354186268
100675,1443,0.01199602852691078,120279.78401178069,50.58529226581483,1443,245010000000,73.49415013892812
100677,1889,0.021296900210970207,88694.18962846893,45.86435511909637,1889,324890000000,87.10624234916327
100678,1883,0.0803747219079108,23427.472317541575,114.25428935900425,1883,343140000000,215.54767896447254
100679,2147,0.02482024826424288,86498.47006658952,49.62714683748898,2147,337960000000,107.23643245268977
100683,2510,0.05639774427440244,44504.536976707255,66.92024349738507,2510,343780000000,168.49854389581446
100684,1918,0.14505978204297612,13222.043704629745,135.32274903040187,1918,341410000000,259.80679190112227
100685,1908,0.0299589077768116,63685.10925379936,61.94365469220903,1908,214210000000,119.08708078842416
100687,1770,0.03482010435384986,50831.242513545,62.94823421224525,1770,321070000000,111.93660453269935
100688,1078,0.0652461292627634,16521.799689587504,110.93915627172554,1078,188890000000,119.77834593714026
100689,1216,0.01908995363938654,63695.089463277036,80.26448840965537,1216,183020000000,97.73879865583807
100690,1466,0.03076630222044191,47647.98647266461,61.901465669043326,1466,230960000000,91.18472502677895
100691,1332,0.004742819202413481,280786.4176868982,61.546811457337526,1332,190840000000,82.21477205564811
100693,2254,0.023252577026788096,96931.3236154332,63.974926828587705,2254,330680000000,144.55201082941431
100694,1906,0.007089946751959403,268793.4441861836,50.38301050877553,1906,306000000000,96.66769337761963
100698,1799,0.07146708962341443,25172.073431365516,64.35767383106088,1799,201570000000,116.27525419846977
100705,1970,0.01173281790720761,167890.7935659977,45.80051227732619,1970,358370000000,90.56071894965007
100707,1256,0.06302665422460713,19927.760527531027,100.87403905975887,1256,202800000000,126.91487852828955
100708,2486,0.024700331903686847,100642.34631934755,46.991492041913844,2486,354310000000,117.41706010879093
100710,1896,0.025657978598889963,73892.26319718054,52.220935180084965,1896,341580000000,99.4888613438327
100711,2053,0.03184753694598846,64461.35982577967,55.25488167659995,2053,348540000000,113.88451659827011
100713,1340,0.03075611889284542,43567.14959773767,58.68325759196337,1340,187660000000,78.87749043661276
100715,1792,0.03396069003820924,52765.336412406934,64.1929794138311,1792,297630000000,116.17661961826816
100718,1622,0.09586594289965895,16919.283654405237,95.11687357651444,1622,229470000000,154.56384572816242
100719,1867,0.030699368055839935,60813.60316606538,53.511478717897816,1867,302560000000,100.48796442259413
100720,1580,0.0126276989404464,125111.85890572432,57.344381830885986,1580,267100000000,91.0010439319159
100723,1918,0.028898497769495744,66367.93536337868,64.92073997341858,1918,318450000000,125.02348930428977
100724,1841,0.02802950979724223,65678.43443864606,56.45421045501928,1841,345110000000,104.65897481371873
100725,1706,0.07443677783644102,22918.470292712413,98.81335666260263,1706,289970000000,168.84318104902832
100726,2115,0.023536751472662727,89855.6517795002,58.59418131044983,2115,262800000000,124.93540641281923
100727,1699,0.02348766334944501,72332.76643816107,73.51356051916228,1699,252610000000,125.32178135690647
100728,1584,0.10066200505887359,15735.671700577432,97.97873475076945,1584,270250000000,155.65125851832383
100729,2474,0.03323878931328373,74428.87127480398,59.636966386125785,2474,330790000000,148.0675317365558
100730,1602,0.019673612699696082,81424.72863136698,50.80716918209514,1602,302800000000,81.94986296302864
100731,1694,0.06836399492838997,24778.762900142214,115.94319815691725,1694,285550000000,196.80228439460063
100732,2146,0.031820957098894986,67437.71268783842,57.14550334570696,2146,339820000000,123.19980396928493
100735,1191,0.008460682888487232,140752.1430069717,48.569829749900926,1191,226690000000,58.04372863285152
100736,1276,0.019909328511687602,64087.34035960143,55.05298884042712,1276,197350000000,70.71195528684055
100737,1511,0.042305090750333646,35715.89747956288,135.22792779650572,1511,210350000000,204.54767794445672
100738,988,0.016700952282820536,59154.76126801338,53.62540677070749,988,191430000000,53.47196859901821
100739,1579,0.06280544336698751,25140.73262791948,86.92254148357229,1579,210920000000,137.5086583600196
100740,976,0.01669680635752603,58450.79162509856,73.35758515297306,976,203590000000,71.84770304520809
100743,1680,0.0035140784380833243,477940.97047690855,40.45966119377468,1680,326720000000,68.21011228527944
100745,1475,0.06530404936078907,22586.308630609965,89.76195536313337,1475,266130000000,132.71195836974286
100748,1238,0.00774291094137775,159867.54101019434,84.87160428313777,1238,270570000000,105.45326860585268
100749,1450,0.06841921500428835,21192.56713690711,89.13782465404051,1450,236030000000,129.58083352107025
100750,883,0.040110602287369165,22013.580850597184,111.6573013389129,883,142590000000,98.75013083433387
100751,2139,0.052236614146292444,40947.505642384225,77.94534000376538,2139,302450000000,167.17011453544072
100753,1238,0.015319385834754194,80807.36434141269,52.18578964957896,1238,196770000000,65.4396038414241
100756,2008,0.08705947676149005,23064.426875367284,88.37068669996259,2008,349100000000,177.9819316858852
100759,1745,0.009119219208529037,191333.12041097792,41.89297131287421,1745,283180000000,73.43860217963005
100761,730,0.03414762876660594,21377.139474305026,119.2373080176634,730,134980000000,87.1098479651721
100762,1134,0.02831932494569717,40041.91343758905,75.05006711949571,1134,224910000000,85.39664871094612
100767,1116,0.012259897670123187,91021.06795323963,57.80808179481354,1116,268480000000,65.3479173985558
100773,1510,0.051764824311794695,29169.824301550834,72.7627171645773,1510,336980000000,110.56649125348181
100777,1478,0.03205488060296493,46106.98480899932,70.76304927461965,1478,272380000000,105.29332987808768
100778,1570,0.026365775295784245,59544.63457846609,86.7873491203367,1570,284780000000,136.88315546381995
100779,2225,0.0715832979112601,31082.23541925681,60.2229970677305,2225,350240000000,134.86828658924037
100781,1850,0.0642591280310654,28789.23613575203,83.09583399493984,1850,333620000000,154.47133845889422
100783,1679,0.038152973575485374,44005.90142146526,78.47572477314036,1679,281780000000,132.6388636626687
100788,1004,0.0043208196207905605,232309.55664372342,56.73108602537379,1004,300450000000,57.30818758829705
100789,1433,0.04566724574047117,31378.47703070574,72.02966793989673,1433,316930000000,103.8879521409669
100790,2115,0.07156259942506671,29554.131108435766,65.14699958264838,2115,340770000000,138.63473866000254
100791,1756,0.0655199800806568,26800.57590466979,77.47140338334451,1756,298110000000,136.72544160972083
100794,1485,0.010747836594982154,138154.48647653998,55.939396369359784,1485,310400000000,83.65129400006798
100796,1536,0.052733080811303526,29127.27360312231,71.77346010096574,1536,284870000000,110.57827987883388
100799,1217,0.05257874476034776,23145.79512599275,77.7539496153192,1217,261290000000,95.30492679910623
100800,2075,0.024699013185801484,84008.05231929146,51.05316859302771,2075,297140000000,106.43347905133461
100802,1262,0.007805964984686347,161650.52648186075,49.959109493197886,1262,256930000000,63.38344367979586
100806,1396,0.019122416681912925,72999.50752630661,58.785167869095936,1396,291860000000,82.37583678270573
100811,1844,0.0883825788722096,20863.604116621802,83.88249571757628,1844,336160000000,155.2619606360012
100812,1300,0.012628604428036072,102932.75671518024,71.96987464807152,1300,319170000000,94.31771630200956
100813,1341,0.023624721648704113,56760.17096703392,60.150830863224286,1341,251120000000,81.33871692315444
100814,967,0.07078199381238523,13661.473581678309,68.79312019393043,967,157690000000,66.84973508056382
100817,1361,0.006717782507731652,202566.46177098702,63.68333733132317,1361,347370000000,87.19193898966898
100818,1955,0.004231988714361177,461848.6208969351,38.99416674272105,1955,344350000000,76.59049190409833
100820,1536,0.03075974295472632,49933.774429983234,62.61743133974753,1536,254030000000,96.57705107425096
100821,1525,0.07178305237786678,21244.27291973564,86.79842208962837,1525,326910000000,133.31504433431593
100822,1933,0.020839536762492613,92751.92966617263,48.893250393889275,1933,285370000000,94.88648360509669
100823,2268,0.02325458144265998,97524.97505134773,64.84843207837847,2268,340870000000,147.41809996934975
100824,1867,0.06276214362083252,29746.75728926204,82.66003525487814,1867,306270000000,155.0323710426933
100827,1123,0.052719971423752725,21300.821469576476,73.53107467011897,1123,232550000000,83.38046153413255
100829,1953,0.02976809522028953,65604.94988335777,54.1828492918331,1953,341490000000,106.64983093051725
100831,750,0.07093613515286366,10572.741602600838,85.30800779110584,750,143350000000,64.32113489089886
100834,1597,0.01869470264049631,85420.69965002422,48.478010880095546,1597,307400000000,77.7375983429507
100840,1878,0.004225188497160396,444372.03907536087,40.867577943371295,1878,352090000000,77.27862312488506
100841,2517,0.05444104264003798,46232.65178792057,60.854842208789094,2517,354140000000,153.53926275649522
100843,1604,0.129298663244899,12405.291396327588,132.3249527072213,1604,322460000000,212.60656082975342
100845,1680,0.06837018850337942,24571.75364030657,114.28433132818738,1680,323730000000,192.40134353317504
100846,1502,0.04860800522104452,30899.624322073807,85.75301898370303,1502,318590000000,129.11060785298665
100847,1586,0.031923033554757924,49680.438948280214,65.91467661936196,1586,319280000000,104.89209142841452
100848,1999,0.11832461838482619,16894.05918419732,107.7291802971768,1999,331660000000,215.88828168277064
100849,1710,0.041747255578325,40959.79523723629,61.19508260266943,1710,261620000000,105.00951568927454
100850,1963,0.035392349499990094,55462.396968123896,64.27395044862531,1963,341660000000,126.67180893153005
